//
//     Generated by class-dump 3.5 (64 bit) — routine listing.
//
// image:   /var/folders/hq/s7n8_wx50wd3vxklqrz_yt6m0000gn/T/class-dump-dsc-E97277E0-AA93-4B8F-8728-7A7EC5985FC6/System/Library/PrivateFrameworks/ExposureNotificationDaemon.framework/Versions/A/ExposureNotificationDaemon
// arch:    arm64e
// uuid:    5F423401-E60B-3DF0-AFDF-75672DED1C80
// text:    0x000000024109a000
// count:   3627 routines
//
// columns: addr  size  segment,section  kind  name [demangled] [objc-binding]
//
0x000000024109b818  0x00000114  __TEXT,__text  func  -[ENBeaconCountMetrics initWithStartDate:endDate:windowDuration:]
0x000000024109b92c  0x0000004c  __TEXT,__text  func  -[ENBeaconCountMetrics dealloc]
0x000000024109b978  0x000000fc  __TEXT,__text  func  -[ENBeaconCountMetrics addAdvertisement:]
0x000000024109ba74  0x000000ac  __TEXT,__text  func  -[ENBeaconCountMetrics beaconCountAtDate:]
0x000000024109bb20  0x000000b4  __TEXT,__text  func  -[ENBeaconCountMetrics enumerateBeaconCountWindows:]
0x000000024109bbd4  0x000001a0  __TEXT,__text  func  -[ENBeaconCountMetrics differentialPrivacyRepresentationWithCountThresholds:]
0x000000024109bd74  0x00000110  __TEXT,__text  func  __77-[ENBeaconCountMetrics differentialPrivacyRepresentationWithCountThresholds:]_block_invoke
0x000000024109be84  0x0000003c  __TEXT,__text  func  __copy_helper_block_e8_32s40s
0x000000024109bec0  0x0000003c  __TEXT,__text  func  __destroy_helper_block_e8_32s40s
0x000000024109befc  0x00000008  __TEXT,__text  func  -[ENBeaconCountMetrics startDate]
0x000000024109bf04  0x00000008  __TEXT,__text  func  -[ENBeaconCountMetrics endDate]
0x000000024109bf0c  0x00000008  __TEXT,__text  func  -[ENBeaconCountMetrics windowDuration]
0x000000024109bf14  0x00000050  __TEXT,__text  func  -[ENBeaconCountMetrics .cxx_destruct]
0x000000024109bf64  0x00000264  __TEXT,__text  func  -[ENTextMessageManager initWithDirectoryURL:]
0x000000024109c1c8  0x00000058  __TEXT,__text  func  -[ENTextMessageManager activateIfNeeded]
0x000000024109c220  0x00000040  __TEXT,__text  func  -[ENTextMessageManager invalidate]
0x000000024109c260  0x000000d4  __TEXT,__text  func  -[ENTextMessageManager purgeAllHashes]
0x000000024109c334  0x00000074  __TEXT,__text  func  -[ENTextMessageManager purgeOldHashes]
0x000000024109c3a8  0x00000214  __TEXT,__text  func  -[ENTextMessageManager _purgeOldHashes]
0x000000024109c5bc  0x00000760  __TEXT,__text  func  -[ENTextMessageManager _verifyTextMessage:phoneNumber:verificationDate:publicKey:publicKeyVersion:reportType:outError:]
0x000000024109cd1c  0x0000002c  __TEXT,__text  func  -[ENTextMessageManager delegate]
0x000000024109cd48  0x0000000c  __TEXT,__text  func  -[ENTextMessageManager setDelegate:]
0x000000024109cd54  0x00000008  __TEXT,__text  func  -[ENTextMessageManager textMessageHistoryFileWrapper]
0x000000024109cd5c  0x00000044  __TEXT,__text  func  -[ENTextMessageManager setTextMessageHistoryFileWrapper:]
0x000000024109cda0  0x00000008  __TEXT,__text  func  -[ENTextMessageManager textMessageHashes]
0x000000024109cda8  0x00000044  __TEXT,__text  func  -[ENTextMessageManager setTextMessageHashes:]
0x000000024109cdec  0x0000004c  __TEXT,__text  func  -[ENTextMessageManager .cxx_destruct]
0x000000024109ce38  0x00000014  __TEXT,__text  func  OUTLINED_FUNCTION_0
0x000000024109ce4c  0x0000000c  __TEXT,__text  func  OUTLINED_FUNCTION_1
0x000000024109ce58  0x00000014  __TEXT,__text  func  OUTLINED_FUNCTION_2
0x000000024109ce6c  0x0000000c  __TEXT,__text  func  OUTLINED_FUNCTION_3
0x000000024109ce78  0x0000000c  __TEXT,__text  func  OUTLINED_FUNCTION_6  // aliases: OUTLINED_FUNCTION_3, OUTLINED_FUNCTION_4
0x000000024109ce84  0x0000000c  __TEXT,__text  func  OUTLINED_FUNCTION_5
0x000000024109ce90  0x0000000c  __TEXT,__text  func  OUTLINED_FUNCTION_6
0x000000024109ce9c  0x00000014  __TEXT,__text  func  OUTLINED_FUNCTION_7
0x000000024109ceb0  0x00000058  __TEXT,__text  func  +[ENLoggingPrefs sharedENLoggingPrefs]
0x000000024109cf08  0x00000040  __TEXT,__text  func  __38+[ENLoggingPrefs sharedENLoggingPrefs]_block_invoke
0x000000024109cf48  0x00000064  __TEXT,__text  func  -[ENLoggingPrefs init]
0x000000024109cfac  0x00000064  __TEXT,__text  func  -[ENLoggingPrefs setLoggingEntitledApp:]
0x000000024109d010  0x0000015c  __TEXT,__text  func  -[ENLoggingPrefs loadLoggingPrefs]
0x000000024109d16c  0x00000008  __TEXT,__text  func  -[ENLoggingPrefs isSensitiveLoggingAllowed]
0x000000024109d174  0x00000008  __TEXT,__text  func  -[ENLoggingPrefs isRPILoggingAllowed]
0x000000024109d17c  0x00000018  __TEXT,__text  func  ct_sqlite_rpi_buffer_init
0x000000024109d194  0x00000058  __TEXT,__text  func  ct_sqlite_rpi_buffer_connect
0x000000024109d1ec  0x000000e8  __TEXT,__text  func  ct_sqlite_rpi_buffer_best_index
